0	  0	  0.6E-05	  0.01
5E-05	2.92	0.6E-05	0.01
1E-04	2.68	0.6E-05	0.01
0.00015	2.44	0.6E-05	0.01
0.0002	2.2	0.6E-05	0.01
0.00025	2	0.6E-05	0.01
0.0003	1.8	0.E-05	0.01
0.00035	1.64	0.6E-05	0.01
0.0004	1.48	0.6E-05	0.01
2.6E-05	2.88	0.6E-05	0.01
7.6E-05	2.8	0.6E-05	0.01
0.000126	2.52	0.6E-05	0.01
0.000176	2.32	0.6E-05	0.01
0.000226	2.08	0.6E-05	0.01
0.000276	1.88	0.6E-05	0.01
0.000326	1.72	0.6E-05	0.01
0.000376	1.56	0.6E-05	0.01
0.000426	1.44	0.6E-05	0.01
